accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ
-0.000885009765625,-0.003814697265625,-1.002227783203125,-0.012854013592004776,0.024805214256048203,-0.024204937741160393
0.00665283203125,0.0021209716796875,-0.999420166015625,-0.01350648794323206,0.0221529733389616,-0.02129942923784256
0.0016326904296875,-0.004852294921875,-1.002655029296875,-0.014511032029986382,0.024627847597002983,-0.022880015894770622
0.0041656494140625,-0.00189208984375,-1.0028228759765625,-0.012688897550106049,0.02371624857187271,-0.021640047430992126
0.002593994140625,0.00018310546875,-1.0021209716796875,-0.013639112934470177,0.024921594187617302,-0.02099955826997757
0.0003204345703125,0.000885009765625,-1.003570556640625,-0.013946708291769028,0.02243633382022381,-0.02382863312959671
0.0037384033203125,-0.0028839111328125,-1.00299072265625,-0.016054067760705948,0.02400094084441662,-0.022473882883787155
0.0026397705078125,0.0006561279296875,-1.0048370361328125,-0.014546984806656837,0.024104803800582886,-0.022584671154618263
0.00262451171875,0.0007781982421875,-1.002532958984375,-0.013225790113210678,0.02226908691227436,-0.022822225466370583
0.00286865234375,-0.00067138671875,-1.0044403076171875,-0.013050820678472519,0.023202789947390556,-0.021407287567853928
0.0019989013671875,-0.001739501953125,-1.00262451171875,-0.01315202098339796,0.02454289421439171,-0.022530609741806984
0.00341796875,-0.000885009765625,-1.0057525634765625,-0.013315538875758648,0.023540480062365532,-0.022069349884986877
0.004241943359375,-0.001678466796875,-1.0057220458984375,-0.014728878624737263,0.023254189640283585,-0.022704780101776123
0.00189208984375,-0.000823974609375,-1.0044097900390625,-0.013312343508005142,0.024660339578986168,-0.022122612223029137
0.001800537109375,0.0021820068359375,-0.9993438720703125,-0.012797287665307522,0.023696275427937508,-0.022180669009685516
0.0052642822265625,-0.002716064453125,-1.0027618408203125,-0.014130732975900173,0.023269636556506157,-0.022969763725996017
0.0013885498046875,-0.0020904541015625,-1.0049285888671875,-0.01381008792668581,0.023482689633965492,-0.022971095517277718
0.006072998046875,-0.001678466796875,-1.0031280517578125,-0.014425810426473618,0.02358708530664444,-0.022598786279559135
0.0002593994140625,0.00146484375,-1.0034332275390625,-0.014209029264748096,0.021952170878648758,-0.02382889948785305
0.0047760009765625,-0.0010223388671875,-1.0038299560546875,-0.012800217606127262,0.022731412202119827,-0.02118145115673542
0.00335693359375,0.0001220703125,-1.0017852783203125,-0.013584784232079983,0.02333674766123295,-0.022062957286834717
0.002899169921875,0.000823974609375,-1.002716064453125,-0.01369290892034769,0.022850187495350838,-0.02388429455459118
0.0032196044921875,-6.103515625e-05,-1.0023956298828125,-0.014537397772073746,0.023844879120588303,-0.021575067192316055
0.001739501953125,-0.001251220703125,-1.003387451171875,-0.013665478676557541,0.02323554828763008,-0.020622987300157547
0.0032958984375,-0.0001220703125,-1.0054779052734375,-0.014586132951080799,0.023013973608613014,-0.02219478413462639
0.002655029296875,-0.00091552734375,-1.0015106201171875,-0.013935256749391556,0.023268837481737137,-0.02099982462823391
0.005157470703125,-0.00274658203125,-1.0016937255859375,-0.013830328360199928,0.02462172321975231,-0.023512782528996468
0.002777099609375,0.0029144287109375,-1.00115966796875,-0.013895309530198574,0.024868598207831383,-0.022645657882094383
0.0023956298828125,0.0007781982421875,-1.00164794921875,-0.012724850326776505,0.02389388158917427,-0.022177474573254585
0.0044097900390625,-0.0015869140625,-1.003143310546875,-0.012974387966096401,0.023363912478089333,-0.022833943367004395
0.00335693359375,-0.0002899169921875,-1.003204345703125,-0.014355236664414406,0.02484249882400036,-0.02280864305794239
0.00286865234375,0.0002288818359375,-1.003997802734375,-0.011955196037888527,0.024631043896079063,-0.023498401045799255
0.0018768310546875,0.0014801025390625,-1.0025634765625,-0.01495178509503603,0.021917816251516342,-0.021142836660146713
0.0034637451171875,-0.0006561279296875,-1.00250244140625,-0.013067332096397877,0.024593759328126907,-0.021440044045448303
0.0030670166015625,-0.00091552734375,-1.00250244140625,-0.013308348134160042,0.024056067690253258,-0.02299027144908905
0.0016326904296875,0.001556396484375,-1.0030517578125,-0.014000770635902882,0.02497219480574131,-0.021569740027189255
0.0026092529296875,-0.003326416015625,-1.0042266845703125,-0.014690529555082321,0.023611053824424744,-0.022519158199429512
0.00274658203125,-0.0003204345703125,-1.0028533935546875,-0.013594372197985649,0.022900521755218506,-0.020983844995498657
0.0019683837890625,-0.0005645751953125,-1.0032501220703125,-0.012049471959471703,0.022349514067173004,-0.022547652944922447
0.003631591796875,-0.000396728515625,-1.0034332275390625,-0.012387161143124104,0.02298787422478199,-0.0226760171353817
0.0027008056640625,-0.00201416015625,-1.0009307861328125,-0.01299276389181614,0.022998793050646782,-0.022951122373342514
0.00323486328125,-0.00177001953125,-1.0035858154296875,-0.013669473119080067,0.023919714614748955,-0.02255777269601822
0.0030059814453125,0.0029296875,-1.001708984375,-0.01224734541028738,0.022189458832144737,-0.023858195170760155
0.0023651123046875,-0.001556396484375,-1.004486083984375,-0.013246296904981136,0.02480095438659191,-0.023518642410635948
0.00311279296875,-0.000640869140625,-1.004425048828125,-0.013736585155129433,0.024659274145960808,-0.022588133811950684
0.004974365234375,0.00103759765625,-1.0032196044921875,-0.013014335185289383,0.022243253886699677,-0.022298114374279976
7.62939453125e-05,-0.0009613037109375,-1.0037078857421875,-0.013964551500976086,0.022292789071798325,-0.02166641317307949
0.00311279296875,0.003204345703125,-1.0047149658203125,-0.01221884973347187,0.023449931293725967,-0.02317829057574272
0.0045166015625,-0.0004119873046875,-1.002777099609375,-0.01387027557939291,0.02365313097834587,-0.022732742130756378
0.0025787353515625,-0.00262451171875,-1.002593994140625,-0.01248143706470728,0.022420620545744896,-0.02273913472890854
0.0030975341796875,0.000579833984375,-1.0048675537109375,-0.01227504201233387,0.0219135545194149,-0.022779081016778946
0.0014190673828125,0.001617431640625,-1.001556396484375,-0.013643640093505383,0.02491067536175251,-0.02323688007891178
0.0029296875,-0.002105712890625,-1.0012664794921875,-0.013391172513365746,0.02538684941828251,-0.02268294245004654
0.0013885498046875,-0.0004119873046875,-1.004791259765625,-0.01341540738940239,0.02377803437411785,-0.023036876693367958
0.0028076171875,-0.00018310546875,-1.003631591796875,-0.012541624717414379,0.0238824300467968,-0.02160569280385971
0.0037841796875,-0.0013275146484375,-1.0046234130859375,-0.01287505216896534,0.022539397701621056,-0.022037923336029053
0.0017547607421875,-0.0004730224609375,-1.0038299560546875,-0.014059626497328281,0.023576432839035988,-0.022356437519192696
0.0031280517578125,0.0003662109375,-1.002899169921875,-0.01377999410033226,0.023724770173430443,-0.02213459648191929
0.00433349609375,-0.0001678466796875,-1.0018463134765625,-0.01290301512926817,0.024936242029070854,-0.02237641252577305
0.0020751953125,-0.001556396484375,-1.003173828125,-0.01306094042956829,0.023202789947390556,-0.02510162442922592
0.0025634765625,-0.0015411376953125,-1.003692626953125,-0.012052401900291443,0.024476580321788788,-0.02268374152481556
0.0034637451171875,0.000762939453125,-1.000091552734375,-0.012136291712522507,0.023721041157841682,-0.022915435954928398
0.0050201416015625,0.0006103515625,-1.0031890869140625,-0.01287398673593998,0.02359454147517681,-0.02136707305908203
0.00323486328125,-0.0027923583984375,-1.0002593994140625,-0.013713415712118149,0.02292981743812561,-0.022486666217446327
0.00189208984375,-0.0019378662109375,-1.0019073486328125,-0.012589561752974987,0.023088540881872177,-0.0225047767162323
0.0035858154296875,-0.0019073486328125,-1.001800537109375,-0.01338744442909956,0.02376312017440796,-0.021891716867685318
0.0027923583984375,0.0010223388671875,-1.005279541015625,-0.012837767601013184,0.022040320560336113,-0.021516744047403336
0.0023193359375,0.0025787353515625,-1.002960205078125,-0.013262009248137474,0.022064022719860077,-0.02299506403505802
0.001922607421875,-0.0021514892578125,-1.002899169921875,-0.01344709936529398,0.02304087020456791,-0.021916750818490982
0.00445556640625,-0.0001678466796875,-1.005340576171875,-0.013072924688458443,0.024756478145718575,-0.0236470066010952
0.0029449462890625,0.0,-1.0036773681640625,-0.014042316004633904,0.021947110071778297,-0.022729281336069107
0.0020294189453125,0.0008087158203125,-1.0032806396484375,-0.012477975338697433,0.022047778591513634,-0.021332984790205956
0.0026092529296875,0.001495361328125,-1.0019073486328125,-0.014418620616197586,0.02460814081132412,-0.024040088057518005
0.00244140625,-0.0036773681640625,-1.0027313232421875,-0.0139568280428648,0.02412877231836319,-0.022427011281251907
0.001495361328125,-0.0006561279296875,-1.004791259765625,-0.014030864462256432,0.023791082203388214,-0.022890402004122734
0.0025787353515625,0.0015869140625,-1.0051422119140625,-0.014080931432545185,0.02460387907922268,-0.02201928198337555
0.003448486328125,-0.0006256103515625,-1.003173828125,-0.01321167591959238,0.021827001124620438,-0.02155269682407379
0.000701904296875,-0.0012054443359375,-1.0030364990234375,-0.01395922526717186,0.023141272366046906,-0.02202913537621498
0.0018463134765625,-0.0013580322265625,-1.00274658203125,-0.014339790679514408,0.023419039323925972,-0.022613700479269028
0.00445556640625,-0.002716064453125,-1.003509521484375,-0.012748286128044128,0.024047812446951866,-0.023730097338557243
0.00299072265625,-0.001739501953125,-1.0037841796875,-0.013346431776881218,0.0223790742456913,-0.024116521701216698
0.0020294189453125,-7.62939453125e-05,-1.0041046142578125,-0.01468733325600624,0.02395540103316307,-0.022284001111984253
0.0060882568359375,0.0003509521484375,-1.002716064453125,-0.012985573150217533,0.022367622703313828,-0.022950856015086174
0.00421142578125,-0.001556396484375,-1.0028533935546875,-0.013502226211130619,0.024641163647174835,-0.022651249542832375
0.0053863525390625,-0.0019378662109375,-1.0038909912109375,-0.01215759664773941,0.023306122049689293,-0.022181201726198196
0.00439453125,-0.000518798828125,-1.003814697265625,-0.012380236759781837,0.02184298075735569,-0.021758291870355606
0.0020904541015625,0.0009002685546875,-1.00537109375,-0.01341860368847847,0.023266440257430077,-0.019885290414094925
0.004425048828125,0.0018157958984375,-1.00390625,-0.01170432660728693,0.023065904155373573,-0.022131135687232018
0.002593994140625,-0.002197265625,-1.0052032470703125,-0.012513660825788975,0.02328774519264698,-0.02327709272503853
-0.0012359619140625,-0.006103515625,-1.003143310546875,-0.0133301867172122,0.024454476311802864,-0.01774224452674389
0.00616455078125,0.002716064453125,-1.003814697265625,-0.011171162128448486,0.02201954834163189,-0.02106746844947338
0.0052490234375,0.001678466796875,-1.001861572265625,-0.011832957156002522,0.023731162771582603,-0.022169217467308044
0.000335693359375,-0.0023956298828125,-1.0048675537109375,-0.013907293789088726,0.02359480783343315,-0.02201661840081215
0.00762939453125,0.00372314453125,-1.0028076171875,-0.014092382974922657,0.02340119704604149,-0.024698954075574875
-0.0026702880859375,-0.005096435546875,-1.00421142578125,-0.01471582893282175,0.024164458736777306,-0.02256815880537033
0.0034332275390625,-0.0030975341796875,-1.004119873046875,-0.013574930839240551,0.022062424570322037,-0.021208615973591805
0.0027923583984375,0.004150390625,-1.0028228759765625,-0.012343751266598701,0.023692546412348747,-0.02358868345618248
0.0014495849609375,-0.0020904541015625,-1.003021240234375,-0.01329796202480793,0.02269279584288597,-0.020973725244402885
0.00616455078125,-0.005218505859375,-1.0035400390625,-0.01678483933210373,0.02269173040986061,-0.021877601742744446
-0.0052642822265625,-0.0046234130859375,-1.0071868896484375,-0.015104916878044605,0.02339933253824711,-0.0204584039747715
0.0084686279296875,0.00543212890625,-1.003875732421875,-0.015026353299617767,0.023694144561886787,-0.02532479725778103
0.0016937255859375,0.000762939453125,-1.001007080078125,-0.01324203610420227,0.022613700479269028,-0.022456040605902672
0.0022735595703125,-0.00384521484375,-1.0051727294921875,-0.013291037641465664,0.024411067366600037,-0.023575367406010628
0.0058746337890625,-0.0031280517578125,-1.0030059814453125,-0.01429398451000452,0.02369893714785576,-0.021732192486524582
-0.00201416015625,-0.00030517578125,-0.9987335205078125,-0.008841960690915585,0.02321583963930607,-0.02263633720576763
0.010833740234375,-0.0020751953125,-1.031768798828125,-0.0031158984638750553,0.02028662897646427,-0.021853366866707802
0.003631591796875,0.0061798095703125,-0.983123779296875,-0.012840164825320244,0.025467010214924812,-0.023312779143452644
0.0067596435546875,-0.0029144287109375,-1.0182342529296875,-0.010439325124025345,0.022348714992403984,-0.02624358795583248
-0.00750732421875,-0.0171966552734375,-0.997650146484375,-0.014690529555082321,0.02365552820265293,-0.01853879727423191
0.0115509033203125,0.0123748779296875,-1.001708984375,-0.014536865055561066,0.023148728534579277,-0.026878219097852707
-0.0088043212890625,-0.00311279296875,-1.0009002685546875,-0.01299303025007248,0.024815334007143974,-0.019031481817364693
0.0059967041015625,0.0112457275390625,-1.004058837890625,-0.012724317610263824,0.024508273229002953,-0.02136893756687641
0.00384521484375,-0.01007080078125,-1.0060882568359375,-0.013169597834348679,0.021980132907629013,-0.019940419122576714
0.005279541015625,-0.0066070556640625,-1.0012664794921875,-0.014365357346832752,0.023514380678534508,-0.023992151021957397
0.0047607421875,0.0044403076171875,-1.0015106201171875,-0.01375283021479845,0.02412770688533783,-0.02160409465432167
-0.0011749267578125,0.005279541015625,-1.003173828125,-0.012664396315813065,0.02333914488554001,-0.020916733890771866
0.000396728515625,0.001373291015625,-1.00469970703125,-0.01242178212851286,0.023738086223602295,-0.02189810760319233
0.00982666015625,-0.0044403076171875,-0.9986419677734375,-0.014067615382373333,0.024395354092121124,-0.022339127957820892
0.002716064453125,-0.0060577392578125,-1.0028839111328125,-0.015108113177120686,0.024871528148651123,-0.021589715033769608
0.0043487548828125,0.0052490234375,-1.000885009765625,-0.012329903431236744,0.021945511922240257,-0.02231542579829693
-0.0042724609375,-0.0048675537109375,-1.0032501220703125,-0.013728861697018147,0.02322276495397091,-0.0222065020352602
0.0088958740234375,0.0037994384765625,-1.003326416015625,-0.012051336467266083,0.024325313046574593,-0.021975340321660042
0.0004425048828125,-0.0058746337890625,-1.006561279296875,-0.014356035739183426,0.022959377616643906,-0.02299080230295658
0.001953125,-0.002960205078125,-1.0015716552734375,-0.015168566256761551,0.024027038365602493,-0.022815033793449402
0.001312255859375,0.004180908203125,-1.00091552734375,-0.014627411961555481,0.023200394585728645,-0.02353222295641899
0.0003662109375,-0.000152587890625,-1.0025787353515625,-0.013468937017023563,0.02430001273751259,-0.02203552797436714
0.0029754638671875,0.0007476806640625,-1.0030670166015625,-0.014194115996360779,0.023083481937646866,-0.022488797083497047
0.0033721923828125,-0.0017852783203125,-1.0026397705078125,-0.01315122190862894,0.021883727982640266,-0.022102106362581253
0.003997802734375,-0.0031890869140625,-1.0030059814453125,-0.013610883615911007,0.023050457239151,-0.020983312278985977
0.0059356689453125,0.003753662109375,-1.0005035400390625,-0.01218715775758028,0.023370569571852684,-0.022049374878406525
-0.0053863525390625,-0.002227783203125,-1.0063934326171875,-0.013236443512141705,0.024883512407541275,-0.021625932306051254
0.003265380859375,0.00225830078125,-1.0086212158203125,-0.013908624649047852,0.02389254979789257,-0.021980132907629013
0.004241943359375,-0.009490966796875,-1.0026397705078125,-0.013131514191627502,0.02436020039021969,-0.02106507122516632
0.0040130615234375,0.001556396484375,-1.0031280517578125,-0.012176771648228168,0.02226562425494194,-0.021690914407372475
0.0019073486328125,0.0025787353515625,-1.0042266845703125,-0.014008226804435253,0.023907197639346123,-0.02316976711153984
0.0016632080078125,-0.003509521484375,-1.0027923583984375,-0.014177338220179081,0.0256973747164011,-0.022529277950525284
0.0034332275390625,0.0009002685546875,-1.0030975341796875,-0.013374128378927708,0.024594025686383247,-0.0203420240432024
0.0022430419921875,0.00164794921875,-0.9994659423828125,-0.014056430198252201,0.023724237456917763,-0.0221543051302433
-0.001007080078125,0.00238037109375,-1.003326416015625,-0.012613263912498951,0.022890402004122734,-0.02075348235666752
0.0043182373046875,-0.00433349609375,-1.0037078857421875,-0.015173093415796757,0.024266457185149193,-0.022041119635105133
0.004486083984375,-0.0043182373046875,-1.00457763671875,-0.013199958018958569,0.024577248841524124,-0.022651249542832375
-0.0005645751953125,-0.0003814697265625,-1.0037078857421875,-0.013480388559401035,0.024700285866856575,-0.023451529443264008
0.003753662109375,0.00897216796875,-1.0059814453125,-0.014489993453025818,0.024771125987172127,-0.020658673718571663
0.0024566650390625,0.0017242431640625,-1.0009613037109375,-0.011384480632841587,0.022819029167294502,-0.022952720522880554
0.000946044921875,-0.007354736328125,-1.0035400390625,-0.013396765105426311,0.023152191191911697,-0.02190609835088253
0.0030364990234375,0.002410888671875,-1.0053253173828125,-0.013581855222582817,0.024884577840566635,-0.01997663825750351
0.0041046142578125,-0.00018310546875,-1.004486083984375,-0.012517389841377735,0.023255787789821625,-0.023971645161509514
0.003875732421875,0.00128173828125,-1.000946044921875,-0.01375043299049139,0.02364966832101345,-0.02153618447482586
0.0007476806640625,-0.0040435791015625,-1.0064239501953125,-0.012494486756622791,0.023568974807858467,-0.02358335629105568
0.0017242431640625,0.0035400390625,-1.002471923828125,-0.013503025285899639,0.024512799456715584,-0.02263633720576763
0.00323486328125,-0.000213623046875,-1.00335693359375,-0.014096910133957863,0.024476846680045128,-0.023624369874596596
0.005340576171875,-0.0023345947265625,-1.0057220458984375,-0.013997307978570461,0.024415859952569008,-0.022216089069843292
0.00164794921875,-0.00384521484375,-1.0043792724609375,-0.013938718475401402,0.02394341677427292,-0.023305322974920273
0.0028533935546875,0.0035400390625,-1.00164794921875,-0.012166650965809822,0.0231721643358469,-0.022721556946635246
0.0003662109375,0.0001678466796875,-1.003631591796875,-0.012800750322639942,0.024804148823022842,-0.022968698292970657
0.0033111572265625,-0.00274658203125,-1.0043792724609375,-0.012914200313389301,0.022966302931308746,-0.021573469042778015
0.002655029296875,-0.003143310546875,-1.0038299560546875,-0.012025769799947739,0.023859260603785515,-0.02250717394053936
0.00189208984375,0.000823974609375,-1.0023651123046875,-0.01324070431292057,0.02478950284421444,-0.021220333874225616
0.0011749267578125,0.0036163330078125,-1.0029449462890625,-0.013112606480717659,0.023937823250889778,-0.021983861923217773
0.0019683837890625,-0.0013427734375,-1.0023956298828125,-0.013283847831189632,0.022214224562048912,-0.022299446165561676
0.0059051513671875,-0.0008697509765625,-1.004730224609375,-0.013088904321193695,0.023539680987596512,-0.021680261939764023
0.0049896240234375,-0.002716064453125,-1.0048065185546875,-0.014682273380458355,0.023866184055805206,-0.022117553278803825
0.0010528564453125,-0.00048828125,-1.004608154296875,-0.012210327200591564,0.023926904425024986,-0.022276010364294052
0.0007476806640625,0.0014495849609375,-1.0028839111328125,-0.013025520369410515,0.02436339668929577,-0.0223857332020998
0.0027313232421875,-0.0014801025390625,-1.006103515625,-0.014001836068928242,0.02357962727546692,-0.021876802667975426
0.0034637451171875,-0.001190185546875,-1.0045318603515625,-0.012533368542790413,0.02491919882595539,-0.02141447737812996
0.002166748046875,-0.001953125,-1.0045928955078125,-0.014434599317610264,0.024641696363687515,-0.02153272181749344
0.0024566650390625,0.002105712890625,-1.0057525634765625,-0.01317998394370079,0.023085610941052437,-0.021575599908828735
0.003570556640625,-0.0009307861328125,-1.0025634765625,-0.013730726204812527,0.023988690227270126,-0.022158564999699593
0.0019378662109375,-0.00054931640625,-1.0050811767578125,-0.010034524835646152,0.02329333871603012,-0.021685853600502014
-0.0006103515625,-0.000885009765625,-1.0096282958984375,-0.013302755542099476,0.02322116680443287,-0.02110874652862549
0.0029449462890625,0.0029296875,-1.0001983642578125,-0.013877199962735176,0.024039821699261665,-0.020724985748529434
0.0044097900390625,-0.0020294189453125,-1.0061492919921875,-0.013344833627343178,0.02400253899395466,-0.024595623835921288
0.0001983642578125,-0.007904052734375,-1.0050506591796875,-0.012260926887392998,0.023201992735266685,-0.019647205248475075
0.00250244140625,0.0043182373046875,-1.0054473876953125,-0.01378132589161396,0.02436712570488453,-0.022283468395471573
0.0003814697265625,0.0005035400390625,-1.003875732421875,-0.013513677753508091,0.024714667350053787,-0.023600667715072632
0.003448486328125,-0.002838134765625,-1.00408935546875,-0.01404497865587473,0.024819329380989075,-0.022163892164826393
0.0033721923828125,-0.0030059814453125,-1.003631591796875,-0.013320332393050194,0.024685638025403023,-0.021516744047403336
0.0029449462890625,-0.001220703125,-1.00469970703125,-0.0137815922498703,0.02485181950032711,-0.02401665225625038
0.0026397705078125,0.000244140625,-1.0024871826171875,-0.013332849368453026,0.02418736182153225,-0.020493557676672935
7.62939453125e-05,-0.0007171630859375,-1.0048675537109375,-0.013370933011174202,0.024597221985459328,-0.021624336019158363
0.005126953125,-0.001800537109375,-1.001495361328125,-0.013626329600811005,0.022890402004122734,-0.023937556892633438
0.003692626953125,-0.0021209716796875,-1.0049896240234375,-0.015048458240926266,0.025670209899544716,-0.02249918319284916
0.0035858154296875,-0.0004730224609375,-1.0041656494140625,-0.014691860415041447,0.0256947111338377,-0.02172127366065979
0.0020599365234375,-6.103515625e-05,-1.004638671875,-0.014005830511450768,0.02454768680036068,-0.022717297077178955
0.0037078857421875,-0.001312255859375,-1.003875732421875,-0.012558935210108757,0.023319438099861145,-0.020505009219050407
0.0046539306640625,-0.0004730224609375,-1.00360107421875,-0.012986105866730213,0.02207387611269951,-0.021684788167476654
0.003631591796875,0.0027008056640625,-1.0044403076171875,-0.01296187099069357,0.022951388731598854,-0.02251409739255905
0.001373291015625,6.103515625e-05,-1.006927490234375,-0.014067881740629673,0.024275245144963264,-0.021207550540566444
0.0042877197265625,0.0002593994140625,-1.004119873046875,-0.01467801257967949,0.024334367364645004,-0.02299666218459606
0.0017242431640625,-0.0017852783203125,-1.0038299560546875,-0.013177587650716305,0.024235831573605537,-0.022529277950525284
0.00177001953125,-0.0007171630859375,-1.0063629150390625,-0.013550695963203907,0.0230517890304327,-0.02197294309735298
0.005889892578125,-0.000244140625,-1.0036468505859375,-0.013912353664636612,0.02311357483267784,-0.022232867777347565
0.00091552734375,0.0023040771484375,-1.0021209716796875,-0.013280651532113552,0.02388935349881649,-0.023797208443284035
0.00244140625,-0.0003204345703125,-1.002044677734375,-0.012298744171857834,0.022581741213798523,-0.023608123883605003
0.0047149658203125,-0.001129150390625,-1.004180908203125,-0.013109410181641579,0.023669110611081123,-0.022415027022361755
0.0017242431640625,-0.0008087158203125,-1.0036773681640625,-0.013522999361157417,0.02305285446345806,-0.02327576093375683
0.0019683837890625,-7.62939453125e-05,-0.999542236328125,-0.015143000520765781,0.025608956813812256,-0.020930849015712738
0.0008697509765625,0.0011138916015625,-1.0016937255859375,-0.011288074776530266,0.022488797083497047,-0.021519141271710396
0.0035247802734375,0.000946044921875,-1.0031585693359375,-0.014612765051424503,0.02430187724530697,-0.02382676862180233
0.001953125,-0.0015411376953125,-1.001617431640625,-0.013187174685299397,0.024660605937242508,-0.022313028573989868
0.0032806396484375,-0.001129150390625,-1.00311279296875,-0.014844459481537342,0.022766033187508583,-0.02039768360555172
0.0032196044921875,-0.0016326904296875,-1.0012054443359375,-0.01293337531387806,0.02334314025938511,-0.02160489372909069
0.0020904541015625,-0.0015716552734375,-1.00238037109375,-0.01401914656162262,0.024503745138645172,-0.022427810356020927
0.003326416015625,0.0010223388671875,-1.002838134765625,-0.013010607101023197,0.02286084182560444,-0.022415293380618095
0.0004119873046875,-0.0013580322265625,-1.001739501953125,-0.014195447787642479,0.02478817105293274,-0.023332219570875168
0.0046234130859375,-0.0016326904296875,-1.0018157958984375,-0.01390010304749012,0.023983895778656006,-0.022531939670443535
0.002044677734375,0.0012664794921875,-1.001739501953125,-0.015676431357860565,0.024393489584326744,-0.022467225790023804
0.001922607421875,-0.001220703125,-1.003204345703125,-0.014414358884096146,0.024103205651044846,-0.022303707897663116
0.001922607421875,-0.00299072265625,-1.0037078857421875,-0.013555489480495453,0.023494940251111984,-0.022180136293172836
0.0028228759765625,0.001556396484375,-1.0035247802734375,-0.015073224902153015,0.023607324808835983,-0.02244911715388298
0.0009765625,0.0004730224609375,-1.0010833740234375,-0.013195697218179703,0.023184414952993393,-0.02202540822327137
0.001190185546875,-0.0022430419921875,-1.0020294189453125,-0.01341807097196579,0.02310105785727501,-0.022177474573254585
0.00341796875,0.000823974609375,-1.00262451171875,-0.013282249681651592,0.02286696620285511,-0.021705828607082367
0.0025482177734375,0.000274658203125,-1.003021240234375,-0.012983709573745728,0.023553529754281044,-0.022528745234012604
0.0023193359375,-0.0016021728515625,-1.0032501220703125,-0.013345099985599518,0.02413889206945896,-0.022397451102733612
0.00299072265625,-0.0021820068359375,-1.0017547607421875,-0.01492062583565712,0.024105869233608246,-0.023510651662945747
0.003143310546875,9.1552734375e-05,-1.0031890869140625,-0.014362960122525692,0.024330107495188713,-0.02262488566339016
0.0043792724609375,3.0517578125e-05,-1.0025787353515625,-0.013141368515789509,0.022251509130001068,-0.022058697417378426
0.002044677734375,0.000518798828125,-1.002685546875,-0.014431669376790524,0.024531442672014236,-0.022244052961468697
0.0029449462890625,-0.0001373291015625,-1.0027618408203125,-0.014054300263524055,0.024587901309132576,-0.021682126447558403
0.002838134765625,0.00103759765625,-1.0032196044921875,-0.013168266043066978,0.024402545765042305,-0.022821692749857903
0.0035247802734375,-0.001861572265625,-1.002349853515625,-0.013972806744277477,0.023256320506334305,-0.022335931658744812
0.0013885498046875,-0.0020904541015625,-1.003662109375,-0.011094196699559689,0.02418203465640545,-0.022227540612220764
0.0027313232421875,0.000823974609375,-1.0043182373046875,-0.01332965400069952,0.02473783679306507,-0.022755645215511322
0.0010223388671875,0.001708984375,-1.0030517578125,-0.01386947650462389,0.022903185337781906,-0.022228872403502464
0.00311279296875,-0.0002593994140625,-1.00390625,-0.014086524024605751,0.023209448903799057,-0.022728482261300087
0.0051727294921875,-0.0010833740234375,-1.0049896240234375,-0.014708371832966805,0.025739718228578568,-0.02299186773598194
0.0031585693359375,-0.00018310546875,-1.002105712890625,-0.012768791988492012,0.02430826984345913,-0.022518891841173172
