gyroscopeZ,gyroscopeX,accelerometerX,accelerometerY,accelerometerZ,gyroscopeY
-0.021048560738563538,-0.014372015371918678,-9.1552734375e-05,-0.0007171630859375,-1.0066680908203125,0.026008430868387222
-0.01960619166493416,-0.01236292626708746,0.0001068115234375,-0.001190185546875,-1.003387451171875,0.02490268647670746
-0.020808342844247818,-0.011809787712991238,-0.001556396484375,-0.002197265625,-1.0060577392578125,0.022938605397939682
-0.02082112617790699,-0.01320768054574728,0.0009002685546875,-0.004791259765625,-1.002777099609375,0.024393489584326744
-0.020350012928247452,-0.012073973193764687,0.0032958984375,6.103515625e-05,-1.00579833984375,0.02298467792570591
-0.02081553265452385,-0.012095012702047825,0.0021820068359375,-0.001007080078125,-1.00177001953125,0.02425180934369564
-0.020055733621120453,-0.010965299792587757,9.1552734375e-05,-0.0032958984375,-1.0061187744140625,0.02466513216495514
-0.020784374326467514,-0.014813833869993687,0.000762939453125,-0.0015106201171875,-1.00531005859375,0.024448884651064873
-0.020497817546129227,-0.013684386387467384,0.0005340576171875,-0.0029144287109375,-1.0051116943359375,0.024400681257247925
-0.020969729870557785,-0.013647901825606823,0.0017242431640625,-0.0001373291015625,-1.009613037109375,0.02461692877113819
-0.01932256482541561,-0.013990649953484535,-0.000335693359375,-0.00018310546875,-1.0066375732421875,0.024622522294521332
-0.019996877759695053,-0.012956278398633003,0.002105712890625,-0.00323486328125,-1.0093841552734375,0.025261681526899338
-0.021802233532071114,-0.014900119975209236,0.0010223388671875,-0.0020599365234375,-1.00579833984375,0.024987908080220222
-0.0187784805893898,-0.013970410451292992,-0.0001373291015625,0.0020751953125,-1.00555419921875,0.02467818185687065
-0.020666662603616714,-0.013682256452739239,-0.000396728515625,-0.0017547607421875,-1.005401611328125,0.02580762840807438
-0.02382676862180233,-0.013193299993872643,0.002532958984375,-0.0009307861328125,-1.006561279296875,0.024090688675642014
-0.02100514993071556,-0.012258530594408512,0.0024261474609375,-0.0010986328125,-1.0021209716796875,0.024343423545360565
-0.021075457334518433,-0.01410703081637621,-0.00262451171875,-0.0035552978515625,-1.0032806396484375,0.024565530940890312
-0.020110860466957092,-0.01233283244073391,0.001922607421875,-0.0008392333984375,-1.004241943359375,0.02413569577038288
-0.020139889791607857,-0.012839632108807564,0.00250244140625,-0.0007781982421875,-1.003570556640625,0.025248365476727486
-0.02069462649524212,-0.012024705298244953,0.000732421875,-0.0027313232421875,-1.003570556640625,0.023248065263032913
-0.02088051475584507,-0.013319001533091068,-0.000244140625,0.00018310546875,-1.0036773681640625,0.02503903955221176
-0.019784890115261078,-0.012714463286101818,-0.0003509521484375,-0.003021240234375,-1.004852294921875,0.02575383335351944
-0.019727366045117378,-0.011758122593164444,0.00091552734375,-0.001251220703125,-1.0049285888671875,0.02521321177482605
-0.021453626453876495,-0.01218555960804224,0.0016021728515625,-0.0029754638671875,-1.0018463134765625,0.024632642045617104
-0.019997410476207733,-0.013319799676537514,0.001617431640625,-0.0013427734375,-1.0056304931640625,0.023125559091567993
-0.019827766343951225,-0.012743491679430008,0.00128173828125,0.0010223388671875,-1.001220703125,0.024440361186861992
-0.020330306142568588,-0.012120045721530914,0.00030517578125,-0.0027313232421875,-1.0062103271484375,0.024937573820352554
-0.020861871540546417,-0.012105132453143597,0.0008087158203125,-0.0011444091796875,-1.00421142578125,0.024228107184171677
-0.01890444941818714,-0.012664396315813065,0.0019378662109375,-0.002593994140625,-1.0044097900390625,0.026023078709840775
-0.01979660801589489,-0.011200723238289356,0.000457763671875,-0.002471923828125,-1.0041351318359375,0.02462092414498329
-0.021332452073693275,-0.012954148463904858,0.0005950927734375,0.0007171630859375,-1.0044403076171875,0.024212395772337914
-0.019995812326669693,-0.01273070927709341,-0.000274658203125,-0.002777099609375,-1.0054931640625,0.025619875639677048
-0.01966717839241028,-0.012591691687703133,0.0008697509765625,-0.0035552978515625,-1.0045623779296875,0.02443450316786766
-0.020198212936520576,-0.011414574459195137,0.0015411376953125,-0.0006561279296875,-1.00408935546875,0.02333914488554001
-0.019887953996658325,-0.015066834166646004,0.0009307861328125,-0.000762939453125,-1.00341796875,0.02636449597775936
-0.020234432071447372,-0.011937352828681469,0.001129150390625,-0.0022125244140625,-1.001953125,0.024701884016394615
-0.019931096583604813,-0.01107262447476387,-0.0005950927734375,-0.002288818359375,-1.006744384765625,0.023496272042393684
-0.02027198113501072,-0.013948040083050728,0.0021209716796875,-0.0017547607421875,-1.0029296875,0.02462012507021427
-0.02015347220003605,-0.014640728011727333,-0.0002288818359375,0.00146484375,-1.00537109375,0.024535968899726868
-0.01997317560017109,-0.013801299966871738,0.0019378662109375,-0.003326416015625,-1.00494384765625,0.023868581280112267
-0.021737519651651382,-0.012264922261238098,0.0017852783203125,-0.002716064453125,-1.00885009765625,0.02594318427145481
-0.020840566605329514,-0.012313923798501492,0.0002899169921875,-0.0014495849609375,-1.0064544677734375,0.024886706843972206
-0.02040061354637146,-0.014769092202186584,0.0011138916015625,-0.0021820068359375,-1.0055999755859375,0.02479163184762001
-0.019874904304742813,-0.012407400645315647,0.000457763671875,-0.002105712890625,-1.0054931640625,0.024699753150343895
-0.020654145628213882,-0.013730726204812527,0.0013427734375,-0.000946044921875,-1.0063018798828125,0.025709357112646103
-0.018914569169282913,-0.012498481199145317,0.0002899169921875,-0.003143310546875,-1.0080413818359375,0.023674169555306435
-0.019164374098181725,-0.012353605590760708,-6.103515625e-05,-0.0028228759765625,-1.0037994384765625,0.023987624794244766
-0.020612601190805435,-0.012279569171369076,0.00115966796875,-0.0010833740234375,-1.0044403076171875,0.02430533990263939
-0.020191021263599396,-0.01275520958006382,0.000244140625,-0.0037841796875,-1.007476806640625,0.023121031001210213
-0.02058383822441101,-0.013885188847780228,0.0003509521484375,-3.0517578125e-05,-1.005462646484375,0.02305125631392002
-0.021407021209597588,-0.012505405582487583,0.0016326904296875,-0.0005645751953125,-1.0055999755859375,0.025952238589525223
-0.01925252377986908,-0.012465724721550941,0.0016937255859375,-0.0031585693359375,-1.0060272216796875,0.025361815467476845
-0.020438162609934807,-0.01324150338768959,-0.0015411376953125,-0.0032196044921875,-1.002960205078125,0.023923974484205246
-0.020902352407574654,-0.013481986708939075,0.0011749267578125,-0.001373291015625,-1.004608154296875,0.025489646941423416
-0.019037339836359024,-0.011255850084125996,0.002197265625,-0.0023040771484375,-1.005218505859375,0.023243270814418793
-0.020145481452345848,-0.013028183951973915,9.1552734375e-05,-0.001708984375,-1.0036468505859375,0.02509416826069355
-0.020790765061974525,-0.012665994465351105,0.00030517578125,0.00018310546875,-1.0052490234375,0.025970347225666046
-0.02027411200106144,-0.013980530202388763,0.00091552734375,-0.0025787353515625,-1.003631591796875,0.02478284388780594
-0.020069848746061325,-0.010615626350045204,0.0021820068359375,-0.001708984375,-1.005889892578125,0.022910375148057938
-0.021439511328935623,-0.01269981637597084,0.0012969970703125,-0.00042724609375,-1.0035552978515625,0.025623338297009468
-0.019055450335144997,-0.011364773847162724,0.0007476806640625,-0.0025482177734375,-1.00579833984375,0.02485261857509613
-0.021391574293375015,-0.012087821960449219,0.001556396484375,-0.00274658203125,-1.0060272216796875,0.024627314880490303
-0.020251741632819176,-0.013020194135606289,0.001251220703125,-0.002532958984375,-1.00445556640625,0.023396136239171028
-0.020535901188850403,-0.012576245702803135,-0.0001678466796875,-0.00146484375,-1.0041046142578125,0.024574318900704384
-0.021875204518437386,-0.01401754841208458,0.0016937255859375,-0.0007171630859375,-1.0048980712890625,0.02497619017958641
-0.02184377983212471,-0.013860688544809818,0.0004425048828125,-0.0030059814453125,-1.007293701171875,0.024419056251645088
-0.021562017500400543,-0.013621536083519459,0.001251220703125,-0.00189208984375,-1.00494384765625,0.024349547922611237
-0.020677048712968826,-0.013825533911585808,0.000274658203125,-0.001739501953125,-1.004364013671875,0.023391341790556908
-0.021347366273403168,-0.013109942898154259,0.0015106201171875,-0.0006103515625,-1.004119873046875,0.02520442195236683
-0.019903933629393578,-0.01324256882071495,-0.0002288818359375,0.000457763671875,-1.006072998046875,0.02443263866007328
-0.021141238510608673,-0.012316321022808552,0.0008392333984375,-0.0020904541015625,-1.0040740966796875,0.025849441066384315
-0.020418722182512283,-0.012602344155311584,0.0006866455078125,0.000823974609375,-1.006011962890625,0.02406725287437439
-0.020124709233641624,-0.013077452778816223,0.000152587890625,-0.0021820068359375,-1.00396728515625,0.02479189820587635
-0.019952669739723206,-0.012462262064218521,0.0005950927734375,-0.0046234130859375,-1.00518798828125,0.025012675672769547
-0.020050140097737312,-0.013606356456875801,0.0030670166015625,-0.0006103515625,-1.0054473876953125,0.024094151332974434
-0.02167174033820629,-0.013071061111986637,0.000823974609375,-0.0013427734375,-1.0070648193359375,0.025615880265831947
-0.020205935463309288,-0.013423130847513676,0.0016326904296875,-0.00030517578125,-1.0043487548828125,0.025174329057335854
-0.02069835364818573,-0.011709120124578476,0.0020751953125,0.0008697509765625,-1.0059661865234375,0.024567659944295883
-0.021809425204992294,-0.01119433157145977,0.0010833740234375,-0.00372314453125,-1.006500244140625,0.024444889277219772
-0.021445104852318764,-0.012546950951218605,0.0023345947265625,-0.0017242431640625,-1.00390625,0.024759141728281975
-0.02143098972737789,-0.013046559877693653,9.1552734375e-05,-0.0010833740234375,-1.005645751953125,0.025589782744646072
-0.02063843235373497,-0.012538694776594639,0.0025634765625,-0.00152587890625,-1.0043182373046875,0.024539431557059288
-0.02076626382768154,-0.01261139940470457,0.0012969970703125,-0.0015106201171875,-1.0048828125,0.025411617010831833
-0.02191035822033882,-0.013081979937851429,1.52587890625e-05,-0.0035858154296875,-1.0052642822265625,0.0253349170088768
-0.020265856757760048,-0.012648949399590492,0.00140380859375,-0.002471923828125,-1.0050811767578125,0.024351678788661957
-0.020064787939190865,-0.011937086470425129,0.00128173828125,-0.0009002685546875,-1.0061492919921875,0.02389175072312355
-0.02002776972949505,-0.014037521556019783,0.000152587890625,-0.001861572265625,-1.0056610107421875,0.025196166709065437
-0.02191328816115856,-0.013219133019447327,0.000274658203125,-0.000762939453125,-1.0039215087890625,0.02671043947339058
-0.0195489339530468,-0.013699300587177277,-0.0014801025390625,-0.003143310546875,-1.00494384765625,0.024023843929171562
-0.02093377709388733,-0.012908341363072395,0.001983642578125,-0.001739501953125,-1.004302978515625,0.02568698674440384
-0.021733257919549942,-0.012116317637264729,0.0006561279296875,-0.0017547607421875,-1.004913330078125,0.02425127662718296
-0.019960924983024597,-0.012242019176483154,-0.0009002685546875,-0.0007781982421875,-1.0043487548828125,0.025653697550296783
-0.019052520394325256,-0.01179194450378418,0.000457763671875,0.00030517578125,-1.003631591796875,0.024394555017352104
-0.018867431208491325,-0.012749084271490574,0.00103759765625,-0.0030364990234375,-1.0022430419921875,0.023213976994156837
-0.021077588200569153,-0.014031662605702877,0.0005035400390625,-0.001708984375,-1.0049896240234375,0.024925323203206062
-0.02015906386077404,-0.012180233374238014,-0.001220703125,-0.0016632080078125,-1.0034332275390625,0.02484249882400036
-0.022114623337984085,-0.01284336019307375,0.002410888671875,-0.0008544921875,-1.0064544677734375,0.025838522240519524
-0.020836839452385902,-0.012261193245649338,0.0008087158203125,0.0013427734375,-1.0052947998046875,0.025249164551496506
-0.020083962008357048,-0.01353471726179123,7.62939453125e-05,-0.0016021728515625,-1.00531005859375,0.024024643003940582
-0.019897008314728737,-0.013431652449071407,0.00146484375,-0.00445556640625,-1.00567626953125,0.02491573616862297
-0.020136693492531776,-0.012636433355510235,0.000823974609375,-0.0003662109375,-1.0067901611328125,0.025735722854733467
-0.02039715088903904,-0.012311793863773346,0.0016326904296875,-0.0004425048828125,-1.005706787109375,0.024051805958151817
-0.020010193809866905,-0.011173025704920292,-0.000396728515625,-0.0012969970703125,-1.006591796875,0.023129820823669434
-0.020301543176174164,-0.013557087630033493,0.0014495849609375,-0.0038299560546875,-1.0053253173828125,0.024589499458670616
-0.021637916564941406,-0.013084642589092255,0.0013275146484375,-0.0004119873046875,-1.0042572021484375,0.024836907163262367
-0.02015906386077404,-0.013055880554020405,0.00091552734375,-0.0008544921875,-1.0056304931640625,0.02305098995566368
-0.019842946901917458,-0.012407135218381882,0.00054931640625,0.0009765625,-1.0052032470703125,0.025072596967220306
-0.019417107105255127,-0.012166917324066162,0.0022430419921875,-0.00177001953125,-1.0053863525390625,0.025611087679862976
-0.021167602390050888,-0.01267105434089899,0.0015106201171875,-0.0059356689453125,-1.0069122314453125,0.024761538952589035
-0.020870927721261978,-0.012055863626301289,0.001190185546875,0.00018310546875,-1.0084686279296875,0.02413756027817726
-0.021622205153107643,-0.012967463582754135,0.00140380859375,0.0002288818359375,-1.005157470703125,0.02484569512307644
-0.020731642842292786,-0.010962103493511677,-0.00048828125,-0.0017547607421875,-1.0046539306640625,0.024474982172250748
-0.021014470607042313,-0.012691826559603214,0.00067138671875,-0.0022430419921875,-1.0036163330078125,0.02437804453074932
-0.01896543614566326,-0.013406619429588318,-0.0001220703125,-0.002288818359375,-1.0049591064453125,0.023153789341449738
-0.020057331770658493,-0.011998073197901249,0.00018310546875,-0.0003814697265625,-1.00653076171875,0.024469923228025436
-0.020265590399503708,-0.012943228706717491,-0.0026702880859375,0.000274658203125,-1.0030975341796875,0.02492026425898075
-0.020015252754092216,-0.012923521921038628,0.0019989013671875,-0.0027313232421875,-1.0061492919921875,0.02472958154976368
-0.021936457604169846,-0.012927782721817493,0.0029144287109375,-0.0056304931640625,-1.0055694580078125,0.023024892434477806
-0.021680528298020363,-0.014852449297904968,0.000457763671875,7.62939453125e-05,-1.005859375,0.02333914488554001
-0.020360931754112244,-0.012545352801680565,0.0001068115234375,0.0029296875,-1.003997802734375,0.02442997507750988
-0.02051965519785881,-0.012680641375482082,0.0009307861328125,-0.0012664794921875,-1.0066986083984375,0.024466726928949356
-0.021281054243445396,-0.014072941616177559,0.00250244140625,-0.0032501220703125,-1.005645751953125,0.02479775808751583
-0.02099423110485077,-0.013204751536250114,0.0013580322265625,-0.0030670166015625,-1.0057830810546875,0.024564731866121292
-0.020809408277273178,-0.011147459968924522,0.0006866455078125,6.103515625e-05,-1.004913330078125,0.02371651493012905
-0.020625116303563118,-0.012644954957067966,0.000457763671875,0.0005035400390625,-1.0067901611328125,0.025502163916826248
-0.021649101749062538,-0.011202320456504822,0.0037078857421875,-0.00360107421875,-1.0058135986328125,0.023797474801540375
-0.019836289808154106,-0.013727796263992786,0.0002593994140625,-0.0045013427734375,-1.006622314453125,0.024108266457915306
-0.02027677558362484,-0.013119264505803585,-0.000457763671875,-0.000732421875,-1.00592041015625,0.0242608655244112
-0.021385716274380684,-0.012929647229611874,0.00018310546875,0.0002899169921875,-1.00543212890625,0.025726668536663055
-0.020316990092396736,-0.013056413270533085,0.0009918212890625,-0.000274658203125,-1.0048370361328125,0.023620907217264175
-0.021519407629966736,-0.014161624945700169,0.0008392333984375,-0.0030975341796875,-1.0047607421875,0.025961825624108315
-0.02207307703793049,-0.012883308343589306,0.0008087158203125,-0.0032196044921875,-1.00677490234375,0.022876020520925522
-0.02117878757417202,-0.011127752251923084,0.0003662109375,-0.0020904541015625,-1.006134033203125,0.024416392669081688
-0.019579825922846794,-0.013942980207502842,0.0010833740234375,-0.0034027099609375,-1.00689697265625,0.024216389283537865
-0.019480224698781967,-0.014115552417933941,0.00225830078125,0.0010528564453125,-1.0069427490234375,0.024767929688096046
-0.021330056712031364,-0.01483407337218523,0.00091552734375,-0.0034332275390625,-1.0081939697265625,0.026008430868387222
-0.019904999062418938,-0.013274526223540306,-9.1552734375e-05,-0.0031890869140625,-1.004425048828125,0.024685371667146683
-0.021513015031814575,-0.01200819294899702,0.002655029296875,0.0,-1.0056915283203125,0.025980733335018158
-0.020595556125044823,-0.014129401184618473,-0.0009765625,-0.0036163330078125,-1.0050811767578125,0.024337297305464745
-0.020185429602861404,-0.011523498222231865,0.0019378662109375,-0.0008544921875,-1.004180908203125,0.024928785860538483
-0.021673070266842842,-0.014099307358264923,0.0004730224609375,-0.0035552978515625,-1.0063018798828125,0.024598553776741028
-0.020917000249028206,-0.015108911320567131,0.00189208984375,0.0029754638671875,-1.006256103515625,0.02479615993797779
-0.020145215094089508,-0.013883325271308422,-0.00048828125,-0.004150390625,-1.006439208984375,0.02472691796720028
-0.021348964422941208,-0.01245374046266079,0.0033721923828125,-0.0041656494140625,-1.0067901611328125,0.02473091334104538
-0.021389445289969444,-0.014679609797894955,0.001556396484375,-0.0009002685546875,-1.0037841796875,0.02605237253010273
-0.02020966447889805,-0.015220497734844685,-0.002655029296875,1.52587890625e-05,-1.0077972412109375,0.025718413293361664
-0.021336181089282036,-0.01606179028749466,0.0025177001953125,0.0007476806640625,-1.0076141357421875,0.025369537994265556
-0.019513513892889023,-0.015691079199314117,-0.000152587890625,-0.0113983154296875,-1.00799560546875,0.0245498176664114
-0.019331352785229683,-0.014919294975697994,0.00341796875,0.0013885498046875,-1.00592041015625,0.024930916726589203
-0.022893331944942474,-0.013282782398164272,6.103515625e-05,-0.001983642578125,-1.0052642822265625,0.025124527513980865
-0.021266406401991844,-0.013094230554997921,-0.000518798828125,-0.0004119873046875,-1.0059814453125,0.025472603738307953
-0.021131116896867752,-0.01221352256834507,0.0010833740234375,-0.0009307861328125,-1.0056915283203125,0.023617977276444435
-0.020611269399523735,-0.014760836958885193,0.002655029296875,-0.0013275146484375,-1.0070953369140625,0.02456020377576351
-0.021890917792916298,-0.010718956589698792,0.001068115234375,-0.0048065185546875,-1.0024566650390625,0.024346351623535156
-0.020743627101182938,-0.011908058077096939,0.000152587890625,0.0023651123046875,-1.007781982421875,0.02315964736044407
-0.02225976623594761,-0.014719025231897831,-0.0008392333984375,0.0020904541015625,-1.0048675537109375,0.02424568496644497
-0.020299678668379784,-0.01332832220941782,0.0022125244140625,-0.0032501220703125,-1.00811767578125,0.0244869664311409
-0.02275138534605503,-0.015385347418487072,0.0008392333984375,-0.0028076171875,-1.0052947998046875,0.02443024143576622
-0.019694343209266663,-0.012435364536941051,-0.00079345703125,0.0002593994140625,-1.0070953369140625,0.025467276573181152
-0.021024059504270554,-0.013881194405257702,0.00115966796875,0.001312255859375,-1.0066986083984375,0.024266457185149193
-0.020297281444072723,-0.012377307750284672,0.0001373291015625,-0.0028533935546875,-1.0032196044921875,0.02586941421031952
-0.021016068756580353,-0.013199158944189548,0.0027923583984375,-0.0003662109375,-1.005645751953125,0.02436313033103943
-0.021451495587825775,-0.013575996272265911,-0.0023193359375,-0.0006103515625,-1.0047760009765625,0.024471787735819817
-0.01895744539797306,-0.014399978332221508,0.0012054443359375,0.0029296875,-1.004974365234375,0.02395247109234333
-0.02015160769224167,-0.012575979344546795,-0.000579833984375,-0.0034332275390625,-1.0045928955078125,0.023486949503421783
-0.020262926816940308,-0.012396481819450855,0.004058837890625,-0.001983642578125,-1.006683349609375,0.024534370750188828
-0.022226475179195404,-0.013994378969073296,-0.000885009765625,-0.00482177734375,-1.0110931396484375,0.024513332173228264
-0.019822707399725914,-0.01414564624428749,0.0027008056640625,0.003662109375,-1.0071258544921875,0.023121297359466553
-0.021265873685479164,-0.01158714760094881,-0.0001068115234375,0.0007476806640625,-1.007904052734375,0.024639831855893135
-0.0188975241035223,-0.012921657413244247,-0.000885009765625,-0.00262451171875,-1.007171630859375,0.025615613907575607
-0.021930333226919174,-0.012913667596876621,0.004425048828125,-0.0019989013671875,-1.008026123046875,0.02544410713016987
-0.019841615110635757,-0.01218875590711832,0.0014190673828125,-0.0044708251953125,-1.004364013671875,0.024700818583369255
-0.01950019784271717,-0.013374661095440388,0.0018768310546875,0.0012969970703125,-1.0043487548828125,0.02425314113497734
-0.019878633320331573,-0.012919526547193527,0.0009002685546875,0.002349853515625,-1.006072998046875,0.024931715801358223
-0.02034788206219673,-0.012837234884500504,0.0018310546875,0.0005340576171875,-1.0055389404296875,0.02442198619246483
-0.021283984184265137,-0.013623400591313839,0.002838134765625,-0.00445556640625,-1.00860595703125,0.024809475988149643
-0.02028423175215721,-0.014091051183640957,-0.0006866455078125,-0.0009918212890625,-1.0057373046875,0.023324763402342796
-0.02166801132261753,-0.013169597834348679,0.000244140625,0.001434326171875,-1.0055999755859375,0.024778051301836967
-0.020482106134295464,-0.013396232388913631,0.0006561279296875,0.00048828125,-1.0016021728515625,0.025527197867631912
-0.02106507122516632,-0.014038586989045143,0.0001678466796875,-0.0003662109375,-1.0106353759765625,0.024410534650087357
-0.020867731422185898,-0.012813000939786434,0.0005340576171875,-0.001922607421875,-1.0018768310546875,0.024588700383901596
-0.020257867872714996,-0.01212990004569292,-0.00164794921875,0.0,-1.0032806396484375,0.024881647899746895
-0.02208985574543476,-0.012892895378172398,0.0048980712890625,0.002899169921875,-0.99908447265625,0.02479722537100315
-0.021262943744659424,-0.011650796979665756,-0.0015411376953125,-0.0050506591796875,-0.9945068359375,0.024954086169600487
-0.021196098998188972,-0.011296330019831657,0.00396728515625,-0.000396728515625,-1.0210418701171875,0.02454795315861702
-0.021639514714479446,-0.014810637570917606,0.000396728515625,-0.001739501953125,-1.0007476806640625,0.024715999141335487
-0.019210979342460632,-0.013233513571321964,0.0012969970703125,0.001068115234375,-1.000518798828125,0.024094417691230774
-0.022533537819981575,-0.012525112368166447,0.0003204345703125,-0.0014801025390625,-1.0034942626953125,0.0246046781539917
-0.01985306665301323,-0.012036423198878765,0.0010528564453125,-0.00213623046875,-1.002044677734375,0.024382570758461952
-0.021701300516724586,-0.014594655483961105,0.00042724609375,0.0005035400390625,-1.00299072265625,0.02424834854900837
-0.02172074094414711,-0.01296346914023161,-0.00054931640625,0.0028839111328125,-1.0030364990234375,0.024218253791332245
-0.021750569343566895,-0.012891563586890697,0.0030517578125,-0.004974365234375,-1.00677490234375,0.024043284356594086
-0.018862636759877205,-0.012744024395942688,0.0017547607421875,-0.0047149658203125,-1.0063018798828125,0.024592161178588867
-0.02056785859167576,-0.01239088922739029,-0.001190185546875,0.00299072265625,-1.0061492919921875,0.024827051907777786
-0.020544422790408134,-0.012917130254209042,0.001129150390625,-0.00067138671875,-1.006317138671875,0.026004968211054802
-0.02117186412215233,-0.014602644369006157,0.0008697509765625,-0.0005950927734375,-1.00518798828125,0.02400120720267296
-0.020134296268224716,-0.012107263319194317,0.0013580322265625,-0.00244140625,-1.0058746337890625,0.024105336517095566
-0.020291689783334732,-0.013377058319747448,0.0023040771484375,-0.0025634765625,-1.00677490234375,0.02569151483476162
-0.021517543122172356,-0.012919792905449867,0.0003662109375,0.0016326904296875,-1.007598876953125,0.02472398802638054
-0.02178039588034153,-0.014330736361443996,0.0028076171875,0.0010986328125,-1.0057830810546875,0.023429159075021744
-0.021817414090037346,-0.011408182792365551,0.0027313232421875,-0.00408935546875,-1.0059814453125,0.02461346797645092
-0.021758558228611946,-0.014088388532400131,0.0041656494140625,-0.00262451171875,-1.0055999755859375,0.02461559697985649
-0.02129410393536091,-0.012881710194051266,-3.0517578125e-05,4.57763671875e-05,-1.006622314453125,0.02376791276037693
-0.020300477743148804,-0.012774118222296238,0.0022430419921875,0.0003662109375,-1.0068206787109375,0.023980166763067245
-0.022646723315119743,-0.01332699041813612,4.57763671875e-05,-0.0025634765625,-1.007659912109375,0.023128489032387733
-0.020785972476005554,-0.012738431803882122,0.002716064453125,-0.0019378662109375,-1.00323486328125,0.024578846991062164
-0.020607274025678635,-0.01498081348836422,0.0025787353515625,-0.00347900390625,-1.0046234130859375,0.024235565215349197
-0.020432304590940475,-0.013451093807816505,0.0001678466796875,0.000701904296875,-1.0064239501953125,0.024205204099416733
-0.023013707250356674,-0.013673467561602592,0.0021514892578125,0.0009613037109375,-1.0067596435546875,0.024223847314715385
-0.020239757373929024,-0.011128284968435764,-0.0003509521484375,-0.0009765625,-1.0073089599609375,0.025302693247795105
-0.0205747839063406,-0.01347319781780243,0.00115966796875,-0.0023651123046875,-1.0056304931640625,0.023976972326636314
-0.02159743756055832,-0.014883608557283878,0.0029449462890625,0.0008087158203125,-1.0107574462890625,0.024684840813279152
