angle_using_gyroscope,angle_using_accelerometer,angle_using_complementary_filter
0.0001420097917249738,0.0023517364907837054,0.0007808282759893587
0.0001039795821410687,0.0006910812693187809,0.0007647012293183568
5.5974837034408694e-05,0.002547480282919165,0.0007332084598324252
7.96038831754677e-05,0.0032559196335775185,0.0007451197933440131
0.00011444123138201282,0.0017470553174092863,0.0008160766842324158
0.00014047335812847393,0.0012772432271398499,0.0007976867687961909
0.00011326632284303903,8.860322922688544e-05,0.0008065169419861097
0.00010912167250717618,0.0026046671509821,0.0008638918223738135
0.0001449106630762507,0.004118881388557865,0.0008398015651159235
0.00012825816211344747,0.0006042411144403896,0.0007768170483181149
0.00017303920638139236,0.0014496637621250962,0.0008255542328290084
0.0002104605295047031,0.002105132393788567,0.000850694407294054
0.0002571954143186077,0.002247327788680452,0.0008855184110861299
0.00025788412180164126,0.0005739600218560375,0.0008901531913304071
0.00017041051353997318,0.0009846128730446612,0.0008735644583996939
0.0001959545573074089,0.002550689504432996,0.0009326770004361961
0.00013847988962414743,0.0029379853299281848,0.0009552050315663763
0.00024116744790741513,0.0017573441664732836,0.0009146032006480419
0.0002508579797070575,0.0038788360773948506,0.0009030342256974152
0.0002834742856270239,0.0032974587984974557,0.0009713191512812368
0.000272032699500116,0.001708817294869981,0.0010078238471084668
0.0002239155119746871,0.0024931221687448774,0.0009456159134824671
0.00020807937136693236,0.0006721340487812181,0.0008999055122185665
0.0002946757150154337,0.0019432043679736468,0.0008695551449108003
0.00032415142838650987,0.002193231706370849,0.0009383721883721632
0.0003127250322307179,0.0023730249358168407,0.0009812045929810202
0.0003192417227242203,0.002145700424246241,0.0009705378670818169
0.000267438499060494,0.0029941876237422785,0.0009994005034869352
0.00027453144817154106,0.0035499414715111947,0.001014339705703313
0.0002531734385674291,0.0026258978905540353,0.0010266819156924626
0.0002851228805534738,0.0004567575097853544,0.0009664682440464673
0.00028072423864902897,0.0037253752312426626,0.0010172286357952784
0.0002527820983911213,0.002586813435011895,0.0010153756590293673
0.0002917059424757931,0.0038184245882054097,0.001088434445719201
0.000342447316067464,0.0010752667428944422,0.0011072034910193434
0.00035546697258968585,0.0018481146245304986,0.0011264564067688082
0.0003190872749821491,0.0021442714442239832,0.001154654514035823
0.00035947427603846876,0.0013120910135830102,0.00117605939360898
0.00034440414447962177,0.0020465080771704617,0.001145128629408202
0.0003807032530608007,0.0006056011819476828,0.0011607205024610706
0.0003570654885038311,0.003126346785662946,0.0011453401881553326
0.00032511248696552087,0.002884461800854828,0.0011297942956885326
0.00033232557085708715,0.002635533021990979,0.0011144998937068428
0.00030746674100617753,0.0009072567440991623,0.0011170674731735299
0.0004253163941665431,0.0019143641077316808,0.0011032110165904055
0.00044761695885258405,0.006305995467041498,0.0012500352624593236
0.000469168607018506,0.0018369676547285675,0.0011713000866665428
0.0004952320127141992,0.00092600632715539,0.0012501435672992046
0.0004942206668109287,0.0032031342407564055,0.0012174294672235865
0.0005382014487670037,0.0032321805390378147,0.001238316206304477
0.0005304778305885854,0.0030579687241922044,0.001287766185451402
0.00047622910099378966,0.0008832760755405607,0.001184645096096735
0.0004990081865385051,0.0010046259135467605,0.0011729695762527493
0.0005136351017264936,0.0019511240048277535,0.0011425778690709962
0.000508765030226319,0.003225490888032225,0.0011405289529287954
0.0005085695348034546,0.00547984779625992,0.0012594366094265464
0.00048760473305938364,0.0023684946024287628,0.0012393577237667433
0.0004983110486935966,0.004624594565658751,0.0011840865268639483
0.0006023309561472057,0.0023670929813871654,0.0012472126422996006
0.0005770217823309016,0.006634325469610103,0.0012790813537149203
0.0006179078220915697,0.00491393362980529,0.0013382402407670065
0.0005764477611457742,0.0024223778127046925,0.0012229690470343564
0.0005744402978099311,0.00225877698039658,0.0011572318483832615
0.0006259091324733114,0.003359167978500696,0.001243392003879424
0.0006974717810777919,0.0030227533026734657,0.0013534896937151943
0.0006385053588150816,0.0015786973665032618,0.0013183923014881765
0.0006530768456539815,0.0025214082957537485,0.001267756124217328
0.0006940082375076766,0.0041847876824719615,0.0012531618933027443
0.000681814293500594,0.002053975268051065,0.0012752139288398573
0.0006969907860750529,0.003610587992747973,0.0012670413505355533
0.0007275383806359185,0.0031463783915856303,0.0012961480892530537
0.0007005175289938624,0.0026518033562147984,0.001238429076390976
0.000775423773521242,0.0035778045122410586,0.0012792229148295069
0.0007277243998331645,0.0016507490343368012,0.001251917216533065
0.0007943754582562427,0.003318682010411664,0.0013105955944105066
0.0008252604014397024,0.0013190096242825247,0.0012842069715603723
0.0008784378825574258,0.0009697165365523424,0.0012470950896754614
0.0008611249505974684,0.001805706783922971,0.001201874040451988
0.0008366967121823413,0.004269063387179609,0.0012754764222836766
0.0008655215434266849,0.0027194413195224627,0.001242635988635178
0.000895285375054734,0.0007828541863512356,0.0012074670807341596
0.0009148460728747158,0.0011461276378668859,0.0012667341541445726
0.0009238861125727008,0.0023579328660857835,0.0012868322007131713
0.0009803240195718483,0.0017816826368986082,0.00130614770607991
0.001023045480656512,0.0015766013499866713,0.0013405014873534658
0.0009599781453748329,0.0013834517341820834,0.0013044435008787688
0.0010426376039404917,0.002191358528086407,0.0013028032356812583
0.0010304662787241016,0.005335388033389253,0.0012892092548249597
0.0010013498842662465,0.0014801468911615492,0.0012494227820190299
0.0010143235641325709,0.002291145927547213,0.0013309742386808782
0.0011392147249596374,0.002471169179981551,0.0014594566008982205
0.0013798528166563014,0.002398384660242822,0.0015774805013919447
0.0013420528501385336,0.0011575149477237512,0.0014676524122984294
0.001355074169599594,0.0004696068294887043,0.0014986779160624322
0.0013897357158284657,0.0013121646290273155,0.001518915576471403
0.0013807477576170144,0.0017335492299306492,0.0015181729295448924
0.001351855004172933,0.0035105846832373696,0.0014999658879504428
0.0013982982153633514,0.0012323268631355584,0.0015359532931839338
0.001421079340322271,0.0027643717348821593,0.0014857063171987471
0.0014194113599304136,0.0016915362676826037,0.0015140299075716668
0.0014078015564761045,0.002906389591379471,0.001497692546957649
0.0013939581043425422,0.003031284777912827,0.0014590983111338342
0.0014445487106331035,0.0024093445274557153,0.0015600147689988951
0.0014618721698553116,0.005052808561884699,0.0016044597689786172
0.0014842178139077911,0.0006228531275735822,0.0015424556680651022
0.0015202103637488406,0.001371082887756349,0.0014686798564294366
0.0015714530978578193,0.0015744288222664436,0.0015463811041605126
0.0016036752363944489,0.0007747403251859572,0.0016156295963956947
0.0015872622035921575,0.0023851534126144696,0.001638014760962669
0.0016328991847942543,0.0013209227103520773,0.001613064586016342
0.0016965817212951002,0.0005859219420665356,0.0015975801227462775
0.0017296106372246497,0.002976282415918554,0.0016709479005986249
0.0017128874578436974,0.002542811971072815,0.0015570257278493733
0.0016974517178575733,0.0019970456576666137,0.001491236611505031
0.0016679867188946651,0.0013518599342650624,0.0014296583173791187
0.00164457695398297,0.0008514067549729515,0.0013851105995430055
0.001713061998127825,0.0026898041972345014,0.001431719781492765
0.0017052542451490556,0.001512414675473968,0.001421518336901256
0.001637276213279725,0.0005755095678409598,0.0013399155539269047
0.0016040350363994904,0.002140522796880865,0.001306148091894085
0.0015918157008629062,0.0032708009416958406,0.0013763153764899138
0.0015608409526889255,0.0026455714631405643,0.0013899062631517307
0.0015897037127951914,0.00209465426891895,0.0014249643659174454
0.0016117383996524508,0.0015699136969667172,0.0014493212272080234
0.0016037708218937896,0.001185760369112708,0.001440101533783902
0.0016359098184046048,0.003101819545620584,0.0014741706665306923
0.0015986815601890037,0.0010342000130092732,0.0014457356737461234
0.001615620523022475,0.0014104086952753765,0.001425995326699837
0.001605726141003068,0.00018935076004624374,0.0013901972238179168
0.0016033576597870032,0.0006539411486417069,0.0013120691324332743
0.0017189514056571884,0.002129454523066686,0.001360997796871171
0.001743662242603023,0.002109144223180731,0.0013965986071715472
0.0017088183942968874,0.0009995727142434682,0.0014038857206434229
0.001774637307084056,0.00049780542752082,0.001436998238350479
0.001826960586630487,0.000727884348494417,0.0014811530743748021
0.0018418122655635537,0.0027341235386465134,0.0015376729165567696
0.0018400155452599533,0.001814595313251108,0.0015601737984020476
0.001863439634056166,0.0022848188690183994,0.0015811219362212598
0.001828339584986049,0.0011937520367892003,0.0015615470058428075
0.0018119200575357176,0.0014820275124897491,0.0015156261046099008
0.0018332605708537232,0.00253475011068573,0.0015176367996116984
0.0017939898848172073,0.0021017854793744448,0.0014896618088768342
0.0018358816970820825,0.0012281545001807095,0.0015533878416590036
0.001798454215723522,0.0013014319628097692,0.001486733782330916
0.001735984614637763,0.002452974334823812,0.001449819833578625
0.0016937321759476123,0.002230863363567461,0.0013901605423650393
0.0017108094949342691,0.0017476441048446534,0.001404400976007969
0.0016999158230149834,0.0028066889778518376,0.0014228418298610713
0.0016730075364740497,0.0010442254283291978,0.0014480030257984426
0.0017088533351344618,0.0017546737752978066,0.0014557104744338779
0.0016204676355957442,0.0005172904620692104,0.0013324323139241236
0.0015978442389903602,0.0012436410504872634,0.0013360845621189726
0.001646036175475242,0.0015967666317064334,0.0013938105856264977
0.0016515796676976398,0.0012712638194865811,0.0014407472931021196
0.001632518737211676,0.0021090960803214313,0.0014688152399642673
0.00161435512720085,0.0007634862144448035,0.001453630018283293
0.0016014697037088018,0.0001544304960520833,0.0013896324563618784
0.0016162306043081124,0.0037562124333745082,0.0015102239919040957
0.0016600372618667848,0.0014151026977927918,0.0014851635990325
0.0015982885501761078,0.0027665715221115036,0.0014576485959009412
0.0015549421271750395,0.000928251736579664,0.0014195585228347532
0.0015742813443602028,0.0005036551692858699,0.001414437498581544
0.0015550542051877825,0.002194188412099912,0.0013883688819262016
0.00155343162795793,0.0019093269687986976,0.0013669515600616363
0.0015672773083263954,0.002286513502306286,0.0014111001990902506
0.0014897112803344144,0.0030394830815772024,0.0013118263032876607
0.0015150026471932522,0.0012428224520940724,0.001341735112782856
0.001507462439922664,0.0016185044091506268,0.0012831184305192615
0.001605911445493753,0.0019326183437185264,0.001333046124665429
0.001641642115431714,0.002568320104926526,0.0013305969208312624
0.0017147591565405589,0.001247453899593311,0.0013477474984551617
0.0016974172157480814,0.0021892050920643445,0.0014090262042084898
0.0017257914860176584,0.00112318671576775,0.0014272573340216724
0.0018018698602037906,0.0010783483705321785,0.0014210145941711853
0.0018061766340473219,0.001639182426984849,0.0014526407698244054
0.001828156096333116,0.0009957713668043164,0.0014572822537020544
0.0018208071935076984,0.0006896731506948704,0.0014206914330755192
0.0018012862110673364,0.002786358920689124,0.0013951181443658232
0.0018043515217543715,0.0018228927527116487,0.001407362538765391
0.001831548375815278,0.0022410228922118414,0.0014464365733174648
0.0017963430637454542,0.00023485220207599563,0.0014685368225752682
0.0018631263319509824,0.0018838515888519496,0.0014714110283418646
0.0018577508163907556,0.0024002538117420032,0.0015645833960765204
0.0019104856409073497,0.0022148541089670798,0.001588541180320472
0.0018843715197183093,0.004406906559316765,0.0015992396656529118
0.0018634819549330738,0.0021752511609985955,0.0015754296744144606
0.0019009129912940753,0.0014783216589617052,0.0015545263653911113
0.0019089582768631026,0.0025215905013548368,0.001537923945210733
0.001957140769293593,0.0025215905013548368,0.0015583990534551945
0.001895906072680394,0.0021267219794765687,0.0015741516357605698
0.0018427709551342851,0.0007257855278172049,0.0014920903594687319
0.0017834237976562905,0.0003901215838811483,0.0014289710260064435
0.0018799632337720912,0.0029266905345971092,0.0015163264222641537
0.0018644479480950501,0.0013472810166188954,0.0014835093355539453
0.0018599569938580961,0.000989555449100269,0.0014078490546192799
0.0018067507129452844,0.0021561564544071345,0.0013170913081101115
0.0017251551196317805,0.0025602971277285448,0.0012647120671324666
0.001634936788223409,0.003549567092713274,0.0012238733745721586
0.0016825316658375259,0.007546081908143422,0.001423534323622422
0.0015242383690894298,0.005475912972770619,0.001340000047899333
0.0014349940637935908,0.011662555278231049,0.0010019839845180397
0.001460461731685038,0.009257716302581532,0.000787547436598168
0.0014815826363657413,0.015517419083228177,0.0010702879035326357
0.00140395956603348,0.01895677524968134,0.0012872916070597116
0.0014402026446429263,0.00850680140691897,0.0011804221427306257
0.0014095121881195212,0.012434044609850314,0.000979555288809464
0.001445871713700509,0.006409100654781454,0.0010707947367090348
0.0015071979891594133,0.01539229404440615,0.001358328961047678
0.0015258517974908207,0.004143374763466218,0.0013245137696162757
0.0015808731552566747,0.014312126612331643,0.0010507662078789325
0.0016214262240273037,0.005771792813255216,0.0009390592708910921
0.0017205098583197777,0.010282118846023765,0.001166723071669793
0.0016067449262382133,0.005308061663718555,0.00116427042720076
0.0015863886815396455,0.005802706322386556,0.0010469432681840564
0.0016052195300830271,0.005382621727441423,0.0009435740088013465
0.0016567021142496392,0.007047765159787207,0.0010588756636675505
0.0016446012011125594,0.00909234771468953,0.0012230919910751867
0.001641766575169505,0.0022744706927389953,0.001161971694214015
0.0016259667402695327,0.005507822644015415,0.0010812157512629264
0.0016634217559279372,0.002193603469262832,0.001075394177590395
0.001677349083946163,0.01136624064866446,0.0012756323922156925
0.0015908340731094833,0.005259748573501787,0.0013280253855018549
0.0015984390592296187,0.005075233169522298,0.0011459842489718601
0.0015620722325012059,0.002056418848918433,0.0010259485090804061
0.0015286187345314932,0.003343306697489141,0.0010931307495993792
0.0014992748569108672,0.007102755848663954,0.0011659536193299636
0.0015654322116786445,0.0016793520635341968,0.0011210555366578444
0.0016610812723971485,0.0012660282292367344,0.0011339936683038903
0.001651144693616954,0.006192255417514876,0.0012563876585510337
0.001645092311349061,0.004884565089230329,0.0012742347887584459
0.0016017691690689284,0.0027951199633043343,0.001246920823031526
0.0015297707065711932,0.0034326808210458776,0.0011957386006727277
0.0015235818424865677,0.0033107708318752273,0.0012103826972246399
0.0015489941049914623,0.004525426501431935,0.0012896798774178926
0.0015226629601811873,0.0012048261768321108,0.00129549679852682
0.0014868174444301935,0.0030041311264921893,0.001236576064158188
0.0014311459545206233,0.0023191555784875663,0.0012111315595419948
0.0014866724820261602,0.0042695926321130485,0.0013357604380399948
0.0015397220696655824,0.00022059698603417782,0.0013034702347320265
0.0015856039986866443,0.001719489841873218,0.0013222488964676098
0.0015931275782493234,0.0005022314143127924,0.001311774582876165
0.001643370381210472,0.002671225559241756,0.0014335800285246827
0.00160517117573953,0.0052193436294458,0.0014893299309782513
0.0015490506199256425,0.0013033112789071829,0.001444242764241275
0.001560995415202633,0.0030855240797278056,0.0014089529125320922
0.001540568764143744,0.003716749347079113,0.0014633880422351138
0.0015997792602330883,0.0018409172585873766,0.00150739835759166
0.0016176736697430195,0.002376107355632038,0.0015235630525839638
0.0016804707708144187,0.001161203330781048,0.0015899903903020122
0.0016739322320653413,0.0015664954458630763,0.001613189013017726
0.0016846483150679706,0.0035490333939740843,0.001646418625063176
0.0017076705783964539,0.00333960153715597,0.001689034124246606
0.0017768753201683842,0.0018684547655731987,0.0016634058416322857
0.0017970792188842745,0.0022333809909248926,0.0016655074722753565
0.001865999997740429,0.0017443614104602652,0.0017435221255945677
0.0018863097693062026,0.0013071345523394,0.001782178357120246
0.0018975720533144329,0.0005823749663398163,0.0017308620390209728
0.0019313852595558545,0.002562724695566201,0.0017371184078196391
0.0019843109890922586,0.0010025837025805697,0.0017314214292996916
0.0020363253485358975,0.0004641442118411543,0.0017273313022309173
0.002047821357029318,0.0011623043192595924,0.00172274547559027
0.002041123371845928,0.002185666349612433,0.0017510524543204098
0.0019949291684728337,0.0002055000272858469,0.0016961766109665677
0.0020074053171427646,0.0023386825556341285,0.0017032771330628524
0.0020286758154682664,0.001581576496631654,0.0016862059947420267
0.002004990202434155,0.0017376592883347718,0.0016728229684205042
0.0019513344024467878,0.0020477142040542682,0.0016901158310869506
0.0019235296466417336,0.0016847641744761202,0.001664707563928725
0.0019775546599685124,0.0019002037380963321,0.001688568495285248
0.0019183294238418187,0.0015194789343341995,0.0016880414345945309
0.0019077714581682643,0.0002535156606227942,0.0015544673854451703
0.001939653227164439,0.002232538568049228,0.001513441223090844
0.0019081482519295457,0.003504203187893589,0.001531931321901218
0.0019045728886889096,0.001858611068295218,0.0015184783782030628
0.0018800511681111986,0.0022341342645283303,0.0015532437608056626
0.001948655614756415,0.0019047934572351184,0.0016246642135551432
0.0019269117054768346,0.0011054641605539376,0.0015827642843924295
0.002019071679296265,0.002729911194612135,0.001677289717757027
0.0019332997011935046,0.0010457810191257912,0.001649099525246419
0.001966632831928388,0.0021728361527250514,0.0016638871148944886
0.0019317723975325442,0.0013840653217175067,0.0016397732643709318
0.0019298425331498149,0.0016894791095018473,0.0016323081383039075
0.0019961748177597842,0.0025819960378938075,0.0017107394618721336
0.001953572878786781,0.0024048124480903254,0.0016687868636139542
0.0019760224172385454,0.0003693785961608977,0.001711217799980596
0.002012163938513786,0.0008514884063191007,0.0017067194796417922
0.0020394221340465325,0.00289609702627796,0.0017584816593375688
0.0019909077590667687,0.0016363450713131424,0.001703754689882345
0.0019777746622268947,0.0007930673727500397,0.0017052082459373295
0.0019480812427942896,0.0003517413767911189,0.0016820035206784989
0.0019960955917517516,0.001962329844943541,0.0017187929506331545
0.0019307925178168438,0.0009254549458696936,0.00169780829840959
0.0019482876593774818,0.0013078008452017337,0.001720591516874725
0.0019810486838946644,0.0009766810353790604,0.0017432646101834851
0.0020438320230342405,0.0014360511131004867,0.0017598504201135788
0.002042868447558878,0.0012236473740347487,0.001761562102504548
0.0020584879784107456,0.0009095841842398456,0.0017208041126029578
0.0020245502131809056,0.0023485209289807645,0.0016662229112334738
0.0020361791700772677,0.0037255298370508245,0.0016515532352229813
0.002020924164491008,0.0016454484628638836,0.0016921122856324025
0.002031065441107334,0.0015252409754131157,0.0016774320992693238
0.0020826223885510023,0.003141352028040353,0.0016686159357716924
0.002035771530117963,0.002432412740944299,0.0016249361820679224
0.0020840411517504373,0.002128144523179563,0.0016154467193111564
0.002100462247399026,0.0022016515269872366,0.0016089418692251725
0.0020451628876708267,0.0014909974324516847,0.0015712529657918588
0.0020389974698788184,0.002319305629372991,0.0015876513390949303
0.0020489959462485943,0.003061503359727559,0.0015910581286157335
0.002128448570290439,0.0012072878117247987,0.0015987930356386906
0.0021659004263754615,0.000523308225468785,0.0015855652442569924
0.002171427282406569,0.0032755845910543884,0.0016164018011450261
0.002193649112857218,0.001847199209810961,0.0016471576167599684
0.0021875334732410767,0.001847199209810961,0.0015967517008070918
0.0022514729445968504,0.0033197412149339163,0.001651329102519185
0.002268447944618545,0.000615908642020811,0.0016602102045473776
0.002282660458729593,0.0002550322696676175,0.0016811371937341286
0.0023596822098685185,0.003391052785637423,0.0017796514958312553
0.0023363345087164364,0.0029391835313713876,0.0017791436711004484
0.0022886172835799882,0.0030737763062387044,0.001742921371630804
0.0022793174373003187,0.0011306951421732336,0.0017189564793663038
0.0022490478733249992,0.0014119616425463828,0.0015980797988604455
0.002217146371590557,0.0031031080068430745,0.0016354957312550418
0.0021084674172077433,0.0019912935679671,0.00153870146740371
0.0021353912773574898,0.0018623796762548932,0.0015821897498104521
0.0021709080184739308,0.002083892723550741,0.0016373959711622973
0.002192788537759535,0.0012143999145482966,0.00163605005818467
0.002179121959771754,0.0024556441326027204,0.0016205143698592192
0.0022191744564285278,0.0020882548278565835,0.0016638715745746458
0.002226127400759148,0.0021746473759192177,0.0016835539394215446
0.0022594009589970722,0.003193128996157623,0.0017423160146020663
0.0022679115786473397,0.002933248069006405,0.001767018012845638
0.0022959678685734734,0.0010120719982521112,0.001737785982445489
0.0023017711526119498,0.0017939066405229288,0.0017202371188295056
0.002247968906503934,0.0008628353033640756,0.0016170368339873025
0.002275838628714362,0.0013333744051571648,0.0016413021975720194
0.0023557590752830253,0.002602106169391793,0.0017156031114091085
0.0023834656721219583,0.0011403430549105657,0.0017803756246210238
0.0023152456170130284,0.0012079071886185778,0.0017343637509165473
0.0023359584805492345,0.003239502174627491,0.001762482098291666
0.002298242514299836,0.002850862156992088,0.0017613903678517068
0.002299312981124444,0.0029335643791403663,0.0017862588480056156
0.002395180105485152,0.0017410742747278958,0.0018425185153480084
0.0024166027916729827,0.002623788783192793,0.001888500424775142
0.0024575145905977747,0.0017365544267043764,0.0018905519666649851
0.0024693987609149424,0.001632490387792887,0.001893428983183024
0.0025267463653126823,0.0005407061454418779,0.0018876148858944903
0.0026074370543593887,0.0007048319192572615,0.001950280702336423
0.0026870923039879328,0.001956107897013243,0.0020414181954969035
0.0026775864069125336,0.0021497738435413243,0.0021080854066195323
0.002650980059283573,0.0023635916450769332,0.00208541913176953
0.002681758242195233,0.0011744802193577614,0.0020810040257914077
0.0026352603942207497,0.0005392909946137262,0.0019858305710372605
0.002666866768697704,0.001967812597236779,0.0020333575525675034
0.0026787126565568273,0.0012201926846983576,0.002067231533444424
0.00266229716318287,0.0015499652192076697,0.0020453486611754688
0.0026782621805680152,0.0007527338147074532,0.0020231029474175816
0.0026801709223678604,0.004014861884842421,0.0020749722017282778
0.002726710721836395,0.0025033585419912525,0.0020883733594397247
0.0027567472090845747,0.000355757669864123,0.0020457797462702714
0.0027350421335155697,0.0008590079171464922,0.00200470157301211
0.002722851032590624,0.00266121805086136,0.0020262432123139646
0.0026586579681483805,0.0026257115185265583,0.002003176451320999
0.00265121522415139,0.001726318941382822,0.0019862031433700578
0.002658401384868388,0.002084956478423387,0.0018941812020288728
0.0026826455043862663,0.0012218187366899004,0.001898663816598108
0.00267481022848783,0.002287101525501403,0.0019265324118311574
0.002665565947948129,0.002518146035976188,0.0019464000864463612
0.0026737161538197634,0.0008949975113963676,0.0019796509580655513
0.0026965897606749177,0.0012194556674925943,0.0020342770003512357
0.0027812724425848668,0.0011259170100352503,0.002037796509115306
0.0027791369923242976,0.0008068270745287662,0.002043816205220671
0.0027657057008970355,0.0016510334281214587,0.002030148861870498
0.0027960459398047254,0.0020441143674575493,0.0020213157135007737
0.0028070664545621097,0.0017354457401571478,0.0020697635161838115
0.002847701223337783,0.003370606438023955,0.0021204864197648106
0.0028083008470299554,0.0012076983132389876,0.0020236301958824997
0.0028308207708968103,0.002202934685144349,0.002037016603932204
0.002780405602848841,0.0011808918706979659,0.0019875679757307848
0.0028572225374047713,0.0022057550241804925,0.0020412359892128134
0.0028283141330381505,0.0029751525016105357,0.0020771298750442728
0.0028208560044855487,0.0024617088778323168,0.002048265189539699
0.0028433018167903523,0.0015481565233116698,0.0020204094788332156
0.0028036870784518128,0.0032261232935646405,0.002011093789768817
0.0028264878657355817,0.0024485324666126845,0.002013191777141344
0.00285161476420095,0.0011174085413935642,0.00204287570038831
0.0028397576418452857,0.0009482746901552355,0.0019991806201493964
0.002863401996114732,0.0021575925310329015,0.002022073651436378
0.002870820459365077,0.0014832229231023528,0.0020249510054087655
0.0028382257327960758,0.0023371053642261223,0.002014509085360324
0.002825613647802767,0.0009899511718213792,0.001948810069017002
0.002783525196618844,0.0013961799587077048,0.001920537371769269
0.0027761653361000308,0.0009260911475789381,0.0018744545977899788
0.0027657508114278958,0.0006989111363281343,0.001851002227385286
0.002762345459430128,0.0017236513681514964,0.0018424805236956
0.00285864677283995,0.0023882396648454503,0.001879514491902981
0.002819820936619751,0.002648407766522576,0.0018636792174495896
0.002769973554821543,0.002253612513979351,0.001829956005975762
0.002773828505920357,0.002220159339931076,0.0017159491121152243
0.002730405116100282,0.0026966921839248316,0.001698852885494049
0.002733163403206523,0.004530128497279688,0.0017580248427475033
0.002675565913829438,0.002670370422056363,0.0017153583601822592
0.0026795190441883444,0.0004968236703319642,0.001700058540978573
0.0026965422770079705,0.001159217803246926,0.0016844917531001647
0.002763493035292835,0.0006819163836967864,0.0017633687910867321
0.0027356161229204192,0.0029577868094197097,0.0017704568005770093
0.0026814302683173612,0.0012846496465871212,0.0017106396397876139
0.002687212715137061,0.0003043834702317219,0.0016781516098047869
0.0025960728334384906,0.0018726857229336743,0.0015937935625877028
0.002571045956799049,0.0013723759189986876,0.001609048998369205
0.002591419906183762,0.0018520480488497055,0.0015733189769525026
0.0026141630902694214,0.002240579899505139,0.0015500010121994297
0.0025806494231674806,0.0009812377516409169,0.0014863162417545286
0.0026199719357950534,0.0034717090061223894,0.0015509433825536603
0.00256748577182084,0.0006728229918771816,0.0015009612659391605
0.002516919325031546,0.0019650768859913697,0.0014444264205276957
0.0025736456781571535,0.002404884815435837,0.001504415416853423
0.0025852231144789938,0.0030985124038251364,0.0015282264427545669
0.0026312538363771018,0.0017270719667317742,0.0015677821133016296
0.0026636279165956037,0.001778902393489555,0.0015940273414964995
0.002705890110369453,0.0006473432553670508,0.001604572562536621
0.002719752147413935,0.0006473432553670508,0.0016037303345235237
0.0028490600693190592,0.0016527830141484057,0.001711402172505582
0.002870903254816043,0.001992367312898874,0.0017747247680149148
0.002843923321251685,0.0011615407573986058,0.0017321851024378395
0.002824067064322536,0.0010612215559188576,0.0016637731278693277
0.0027825042856118062,0.002154415609602202,0.0016733658217078114
0.002733075497627647,0.0014654725219203709,0.0016149228770845376
0.002738185440358978,0.0021885605475256958,0.0016161231809198352
0.00282813776295944,0.0019506205768601002,0.001660282581047847
0.0028620545570037462,0.00324372460608546,0.0017213767930433707
0.0028483362534764893,0.0006796354580885165,0.0016661339312149586
0.0028851953471839653,0.0008492156758855689,0.001675194416210508
0.002834148141221494,0.0016873666654684725,0.001648302004858487
0.0029376348791592738,0.0007597037850590167,0.0017298304029158725
0.0029776723684575143,0.0046992671103044175,0.0018145977970951744
0.0030184543453519556,0.0011232356186787035,0.0018400834460997146
0.0030691613924519307,0.0010354543327568046,0.0019027460992868553
0.0030311271347724165,0.001261457383984437,0.001818810775340763
0.0030663637460022677,0.001777577440094916,0.0018447114584824874
0.0031420439551212557,0.0019474308901534139,0.0019233076254082013
0.0031366772517536718,0.0012155515206542223,0.0018662332148616497
0.0031873312394389134,0.0007340389682646599,0.001891525099639862
0.0031518500528929768,0.0023127243154304525,0.001884713534889355
